id,title,lat,lon,city,state,postcode,operator,num_connections,num_points,max_power_kw,speed_category,is_operational,year_created,cluster,is_free,is_desert
313179,Tesla Supercharger Plauen,50.497509,12.170172,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313178,Tesla Supercharger Plattling,48.788729,12.897424,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313177,Tesla Supercharger Piding,47.764129,12.90426,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313176,Tesla Supercharger Pfungstadt,49.815532,8.620307,,,,,1,15,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313175,Tesla Supercharger Pforzheim,48.905018,8.654438,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313174,Tesla Supercharger Peine,52.340195,10.247676,,,,,1,32,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313173,Tesla Supercharger Eging am See,48.689626,13.212662,,,,,1,9,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313172,Tesla Supercharger Panketal,52.620732,13.54162,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,3,False,False
313171,Tesla Supercharger Paderborn,51.710912,8.713781,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313170,Tesla Supercharger Öhringen,49.2044871,9.4887749,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313169,Tesla Supercharger Offenburg,48.4731626,7.924751,,,,,1,6,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313168,Tesla Supercharger Offenburg,48.46981,7.9314994,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313167,Tesla Supercharger Oberhausen,51.475748,6.84186,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313166,Tesla Supercharger Nürburgring,50.33102,6.945609,,,,,1,4,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313165,Tesla Supercharger Nottuln,51.911281,7.398489,,,,,1,16,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313164,Tesla Supercharger Norden,53.613512,7.16686,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313163,Tesla Supercharger Neuss,51.200922,6.713777,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313162,Tesla Supercharger Neumünster,54.070027,9.941533,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313161,Tesla Supercharger Neudrossenfeld,50.03775,11.489306,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313160,Tesla Supercharger Münster,51.99222,7.571088,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313159,Tesla Supercharger München,48.10513,11.53684,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313158,Tesla Supercharger München,48.1327637,11.6897569,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313157,Tesla Supercharger Motorworld München,48.196866,11.605312,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313156,Tesla Supercharger München,48.161505,11.602763,,,,,1,4,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313155,Tesla Supercharger Montabaur,50.443584,7.831042,,,,,1,24,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313154,Tesla Supercharger Merklingen,48.516352,9.75746,,,,,1,40,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313153,Tesla Supercharger Magdeburg,52.2106324,11.670302,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,3,False,False
313152,Tesla Supercharger Ludwigshafen-Oggersheim,49.490443,8.352372,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313151,Tesla Supercharger Lohfelden,51.271872,9.526912,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313150,Tesla Supercharger Lindau (Bodensee),47.548268,9.725602,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313149,Tesla Supercharger Limburg an der Lahn,50.381182,8.089591,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313148,Tesla Supercharger Limburg,50.3984243,8.0762419,,,,,1,10,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313147,Tesla Supercharger Leipzig-Flughafen,51.401587,12.181375,,,,,1,16,250.0,Ultra-Fast (>=100 kW),,2025,3,False,False
313146,Tesla Supercharger Lehre,52.31319,10.635044,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313145,Tesla Supercharger Leer,53.259741,7.455526,,,,,1,16,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313144,Tesla Supercharger Krefeld,51.321553,6.601879,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313143,Tesla Supercharger Kösching,48.811357,11.479807,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313142,Tesla Supercharger Kornwestheim,48.860456,9.198247,,,,,1,6,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313141,Tesla Supercharger Köln Bonn Airport,50.883255,7.11194,,,,,1,4,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313140,Tesla Supercharger Köln - Carlswerk,50.966038,7.014148,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313139,Tesla Supercharger Koblenz,50.385942,7.553742,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313138,Tesla Supercharger Kleinostheim,49.994026,9.070627,,,,,1,16,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313137,Tesla Supercharger Kirchheim,50.834819,9.57451,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313136,Tesla Supercharger Füssen,47.567996,10.675935,,,,,1,18,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313135,Tesla Supercharger Kassel,51.31395,9.4934334,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313134,Tesla Supercharger Kassel,51.3086508,9.5459327,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313133,Tesla Supercharger Karlsruhe,48.999043,8.428747,,,,,1,11,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313132,Tesla Supercharger Kaltenkirchen,53.846068,9.936269,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313131,Tesla Supercharger Illertissen,48.218806,10.127389,,,,,1,14,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313130,Tesla Supercharger Holzkirchen,47.881394,11.701621,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313129,Tesla Supercharger Hockenheim,49.337097,8.533262,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313128,Tesla Supercharger Herrieden,49.257984,10.501828,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313127,Tesla Supercharger Herne,51.531413,7.209974,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313126,Tesla Supercharger Herborn,50.675282,8.279691,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313125,Tesla Supercharger Hemsbach,49.593988,8.632471,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313124,Tesla Supercharger Hattersheim,50.071139,8.475361,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313123,Tesla Supercharger Holdorf,52.597669,8.118878,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313122,Tesla Supercharger Hamburg - Service Center,53.586759,10.097986,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313121,Tesla Supercharger Hamburg,53.460761,9.939778,,,,,1,4,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313120,Tesla Supercharger Hamburg,53.479616,10.025184,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313119,Tesla Supercharger Hamburg,53.571606,9.860833,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313118,Tesla Supercharger Guxhagen,51.202528,9.468444,,,,,1,16,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313117,Tesla Supercharger Greding,49.041939,11.342622,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313116,Tesla Supercharger Göttingen,51.52842,9.887816,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313115,Tesla Supercharger Nörten-Hardenberg,51.632755,9.909927,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313114,Tesla Supercharger Linstow,53.618192,12.372655,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,3,False,False
313113,Tesla Supercharger Gilching,48.094005,11.282497,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313112,Tesla Supercharger Giessen,50.588387,8.707812,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313111,Tesla Supercharger Gera,50.887844,12.136536,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,3,False,False
313110,Tesla Supercharger Gelnhausen,50.188622,9.186174,,,,,1,11,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313109,Tesla Supercharger Fürth,49.494376,10.994299,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313108,Tesla Supercharger Fürstenfeldbruck,48.173304,11.264441,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313107,Tesla Supercharger Friedrichsdorf,50.254195,8.643799,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313106,Tesla Supercharger Frankfurt,50.0534145,8.5715467,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313105,Tesla Supercharger Feucht,49.365019,11.207273,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313104,Tesla Supercharger Essen,51.457437,6.983423,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313103,Tesla Supercharger Eschweiler,50.818174,6.2609282,,,,,1,3,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313102,Tesla Supercharger Eschborn - Ginnheimer Straße,50.141111,8.581056,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313101,Tesla Supercharger Erlangen,49.544121,11.02872,,,,,1,16,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313100,Tesla Supercharger Endsee,49.445052,10.247026,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313099,Tesla Supercharger Eislingen/Fils,48.695932,9.6868655,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313098,Tesla Supercharger Eimeldingen,47.626586,7.599531,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313097,Tesla Supercharger Eichenzell,50.487816,9.708873,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313096,Tesla Supercharger Eching,48.306514,11.634577,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313095,Tesla Supercharger Ebersdorf bei Coburg,50.223555,11.052606,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313094,Tesla Supercharger Denkendorf,48.706939,9.306462,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313093,Tesla Supercharger Dasing,48.393734,11.070536,,,,,1,16,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313092,Tesla Supercharger Burgdorf,52.122721,10.229286,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313091,Tesla Supercharger Bühl,48.724668,8.1104514,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313090,Tesla Supercharger Bremen,53.04963,8.82056,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313089,Tesla Supercharger Braunschweig,52.243868,10.510637,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313088,Tesla Supercharger Bonn,50.718395,7.151974,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313087,Tesla Supercharger Bochum,51.495032,7.284958,,,,,1,16,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313086,Tesla Supercharger Böblingen,48.691358,9.003707,,,,,1,16,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313085,Tesla Supercharger Bitterfeld,51.636487,12.200732,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,3,False,False
313084,Tesla Supercharger Bissendorf,52.238215,8.162957,,,,,1,16,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313083,Tesla Supercharger Bispingen-Behringen,53.099234,9.97747,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313082,Tesla Supercharger Bielefeld - Beckhaus Center,52.038758,8.543837,,,,,1,11,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313081,Tesla Supercharger Bielefeld,51.951087,8.5681822,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313080,Tesla Supercharger Bernau am Chiemsee - Felden,47.825847,12.386481,,,,,1,15,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313079,Tesla Supercharger Bergkamen,51.649541,7.67117,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313078,Tesla Supercharger Bayreuth,49.962291,11.610191,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313077,Tesla Supercharger Baden-Baden,48.783443,8.192149,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313076,Tesla Supercharger Augsburg-Haunstetten,48.297806,10.899083,,,,,1,4,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313075,Tesla Supercharger Augsburg,48.398902,10.868019,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313074,Tesla Supercharger Altdorf,49.381672,11.344576,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313073,Tesla Supercharger Allershausen,48.428567,11.583925,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313072,Tesla Supercharger Achim-Ost,53.018526,9.070237,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,4,False,False
313071,Tesla Supercharger Schwarzheide,51.469722,13.869444,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,3,False,False
313070,Tesla Supercharger Tiengen,47.9835338,7.7191949,,,,,1,4,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313069,Tesla Supercharger Berlin,52.426465,13.393189,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,3,False,False
313068,Tesla Supercharger Hanau-West,50.11209,8.896068,,,,,1,3,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
313067,Tesla Supercharger Rostock-Bentwisch,54.11277,12.192117,,,,,1,12,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313066,Tesla Supercharger Gelsenkirchen,51.503304,7.108615,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313065,Tesla Supercharger Windischeschenbach,49.804145,12.184177,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,1,False,False
313064,Tesla Supercharger Chemnitz-Center,50.864132,12.86766,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,3,False,False
313063,Tesla Supercharger Dortmund-Nord,51.5304834,7.4715741,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313062,Tesla Supercharger Hamburg-Eidelstedt,53.620508,9.910394,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313061,Tesla Supercharger Mülheim,51.4502429,6.9134395,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313060,Tesla Supercharger Düsseldorf - Ando Campus,51.251587,6.794641,,,,,1,3,250.0,Ultra-Fast (>=100 kW),,2025,2,False,False
313059,Tesla Supercharger Elmshorn,53.741798,9.708101,,,,,1,8,250.0,Ultra-Fast (>=100 kW),,2025,0,False,False
313058,Tesla Supercharger Bensheim,49.6723,8.6022,,,,,1,20,250.0,Ultra-Fast (>=100 kW),,2025,5,False,False
312957,Lidl Reinhardstr.,50.76248288361242,6.137161598749572,Aachen,NRW,52078,,1,1,11.0,Slow (<22 kW),,2025,2,False,False
312679,Gasthof Grüner Baum ,50.70975206972344,11.654380410851331,Oppurg,Thüringen,07381,,1,1,11.0,Slow (<22 kW),,2025,1,False,False
312609,SolarLoader+ Ladestation,49.75545527694442,9.975213513736264,Würzburg,Bayern,97084,,1,5,22.0,Medium (22-49 kW),,2025,5,False,False
312608,SolarLoader+ Ladestation,49.88998813165165,9.824559194912126,Zellingen,Bayern,97225,,1,5,22.0,Medium (22-49 kW),,2025,5,False,False
312605,SolarLoader+ Ladestation,49.79870035366852,9.90077093206864,Würzburg,Bayern,97082,,2,4,50.0,Fast (50-99 kW),,2025,5,False,False
312604,SolarLoader+ Ladestation,51.3576346354736,7.557034244404349,Hagen,NRW,58119,,1,7,22.0,Medium (22-49 kW),,2025,2,False,False
312603,SolarLoader+ Ladestation,51.36957185942558,7.548350076667219,Hagen,NRW,58119,,1,3,22.0,Medium (22-49 kW),,2025,2,False,False
312072,Comfortcharge Ladestation,53.32592238709705,9.888153434735102,Buchholz,Lower Saxony,21244,,1,4,200.0,Ultra-Fast (>=100 kW),,2025,0,False,False
311942,Hansator Parkhaus,51.955704598076665,7.636856969261828,Münster,,,,1,10,22.0,Medium (22-49 kW),,2025,2,False,False
311902,Comfortcharge Ladestation,49.25126533884574,6.856959603974872,Völklingen,Saarland,66333,,3,3,150.0,Ultra-Fast (>=100 kW),,2025,5,False,False
311901,Comfortcharge Ladestation,54.91106038087261,8.307350716901027,Sylt,Schleswig-Holstein,25980,,1,4,200.0,Ultra-Fast (>=100 kW),,2025,0,False,False
311900,Comfortcharge Ladestation,53.88624181844367,10.648236973551631,Stockelsdorf,Schleswig-Holstein,23617,,1,2,150.0,Ultra-Fast (>=100 kW),,2025,0,False,False
311897,Comfortcharge Ladestation,53.40647016305459,9.980640454747146,Seevetal,Lower Saxony,21218,,2,2,200.0,Ultra-Fast (>=100 kW),,2025,0,False,False
311896,Comfortcharge Ladestation,54.51497118171781,9.563465967881656,Schleswig,Schleswig-Holstein,24837,,1,2,200.0,Ultra-Fast (>=100 kW),,2025,0,False,False
311894,Comfortcharge Ladestation,49.97586396522536,8.43624505219941,Rüsselsheim,Hesse,65428,,1,2,50.0,Fast (50-99 kW),,2025,5,False,False
311893,Comfortcharge Ladestation,53.115966596679215,9.415177780372405,Rotenburg,Lower Saxony,27356,,1,2,200.0,Ultra-Fast (>=100 kW),,2025,0,False,False
311892,Comfortcharge Ladestation,50.50563084287782,7.322211493390654,Rheinbrohl,Rhineland-Palatinate,56598,,1,2,150.0,Ultra-Fast (>=100 kW),,2025,2,False,False
311891,Comfortcharge Ladestation,54.32229512804116,9.629914850717595,Rendsburg,Schleswig-Holstein,24768,,1,4,100.0,Ultra-Fast (>=100 kW),,2025,0,False,False
311890,Comfortcharge Ladestation,51.613196579714725,7.192261663658456,Recklinghausen,North Rhine-Westphalia,45657,,1,2,200.0,Ultra-Fast (>=100 kW),,2025,2,False,False
311889,Comfortcharge Ladestation,52.644911669437306,9.208382869915797,Nienburg,Lower Saxony,31585,,1,2,50.0,Fast (50-99 kW),,2025,4,False,False
311790,Stiftsberg - Bildungs- und Freizeitzentrum,50.036124403978725,6.587334824597677,Kyllburg,Rheinland-Pfalz,54655,,1,2,22.0,Medium (22-49 kW),,2025,2,False,False
311789,Stiftsberg - Bildungs- und Freizeitzentrum,50.03603578424003,6.58826385135427,Kyllburg,Rheinland-Pfalz,54655,,1,2,22.0,Medium (22-49 kW),,2025,2,False,False
311781,Comfortcharge Ladestation,50.43358530713076,7.4591113580861474,Neuwied,Rhineland-Palatinate,56564,,3,3,50.0,Fast (50-99 kW),,2025,2,False,False
311780,Comfortcharge Ladestation,49.34462122035521,8.158305525216292,Neustadt an der Weinstraße ,Rhineland-Palatinate,67433,,1,2,200.0,Ultra-Fast (>=100 kW),,2025,5,False,False
311779,Comfortcharge Ladestation,52.27663955897751,8.891835594063991,Minden,North Rhine-Westphalia,32427,,2,2,50.0,Fast (50-99 kW),,2025,4,False,False
311778,Comfortcharge Ladestation,49.440094074232064,6.632865820848167,Merzig,Saarland,66663,,1,2,75.0,Fast (50-99 kW),,2025,2,False,False
311777,Comfortcharge Ladestation,53.2643564796075,10.415451146983289,Lüneburg,Lower Saxony,21339,,1,4,200.0,Ultra-Fast (>=100 kW),,2025,0,False,False
311775,Comfortcharge Ladestation,52.09270687309353,13.161610150383185,Luckenwalde,Brandenburg,14943,,3,6,50.0,Fast (50-99 kW),,2025,3,False,False
311773,Comfortcharge Ladestation,52.032101700989415,8.90002295033986,Lemgo,North Rhine-Westphalia,32657,,3,6,100.0,Ultra-Fast (>=100 kW),,2025,4,False,False
311771,Comfortcharge Ladestation,51.41422030126688,10.363592887497362,Leinefelde-Worbis,Thuringia,37339,,3,3,50.0,Fast (50-99 kW),,2025,4,False,False
311770,Comfortcharge Ladestation,50.69387734325181,7.176945308699118,Königswinter,North Rhine-Westphalia,53639,,1,2,22.0,Medium (22-49 kW),,2025,2,False,False
311769,Comfortcharge Ladestation,50.67260032602215,7.193795155829776,Königswinter,North Rhine-Westphalia,53639,,1,2,11.0,Slow (<22 kW),,2025,2,False,False
311768,Comfortcharge Ladestation,48.99788688649625,8.370852812886426,Karlsruhe,Baden-Württemberg,76185,,1,8,200.0,Ultra-Fast (>=100 kW),,2025,5,False,False
311767,Comfortcharge Ladestation,53.92468348975069,9.513467871160657,Itzehoe,Schleswig-Holstein,25524,,1,2,200.0,Ultra-Fast (>=100 kW),,2025,0,False,False
311766,Comfortcharge Ladestation,51.37358640924069,10.115983770490914,Heiligenstadt,Thuringia,37308,,4,4,150.0,Ultra-Fast (>=100 kW),,2025,4,False,False
311752,Comfortcharge Ladestation,51.41274198758654,9.655957486907738,Hann. Münden,Lower Saxony,34346,,3,3,100.0,Ultra-Fast (>=100 kW),,2025,4,False,False
311751,Comfortcharge Ladestation,50.10993526932444,8.906361313176063,Hanau-Steinheim,Hesse,63456,,2,2,49.0,Medium (22-49 kW),,2025,5,False,False
311750,Comfortcharge Ladestation,54.07302973538279,13.3738068462726,Greifswald,Mecklenburg-Western Pomerania,17489,,3,3,50.0,Fast (50-99 kW),,2025,3,False,False
311749,Comfortcharge Ladestation,51.563347744960765,9.92260555991595,Göttingen,Lower Saxony,37077,,1,2,200.0,Ultra-Fast (>=100 kW),,2025,4,False,False
311748,Comfortcharge Ladestation,51.92720721682656,10.42306308976265,Goslar,Lower Saxony,38644,,3,3,100.0,Ultra-Fast (>=100 kW),,2025,0,False,False
311747,Comfortcharge Ladestation,51.50496893236135,7.09615595434866,Gelsenkirchen,North Rhine-Westphalia,45879,,1,4,200.0,Ultra-Fast (>=100 kW),,2025,2,False,False
311746,Comfortcharge Ladestation,50.20471900877391,9.174311520381709,Gelnhausen,Hesse,63571,,2,4,200.0,Ultra-Fast (>=100 kW),,2025,5,False,False
311745,Comfortcharge Ladestation,51.51504192226312,6.318523618884086,Geldern,North Rhine-Westphalia,47608,,3,3,100.0,Ultra-Fast (>=100 kW),,2025,2,False,False
311744,Comfortcharge Ladestation,50.15047851897572,8.689642148760782,Frankfurt am Main,Hesse,60435,,3,4,50.0,Fast (50-99 kW),,2025,5,False,False
311743,Comfortcharge Ladestation,50.12345032414822,8.745228039480992,Frankfurt am Main,Hesse,60314,,1,2,50.0,Fast (50-99 kW),,2025,5,False,False
311675,Sudetenstraße,47.898965581163566,10.643514746402388,Kaufbeuren,Bayern,87600,,2,14,400.0,Ultra-Fast (>=100 kW),,2025,1,False,False
